append   MLton         MicroBenches    0  1  5000000     mean:     288.4  [   287.9,     288.8]
append   MLton         MicroBenches    0  1  6000000     mean:     324.3  [   323.5,     325.1]
append   MLton         MicroBenches    0  1  7000000     mean:    1265.8  [  1261.4,    1270.1]
append   MLton         MicroBenches    0  1  8000000     mean:    1331.5  [  1328.1,    1335.0]
append   MLton         MicroBenches    0  1  9000000     mean:    1383.2  [  1378.4,    1388.0]
append   OCaml         MicroBenches    0  1  10000000    mean:    7504.7  [  7495.4,    7513.9]
append   OCaml         MicroBenches    0  1  1000000     mean:     250.3  [   247.8,     252.9]
append   OCaml         MicroBenches    0  1  11000000    mean:    9126.3  [  9120.0,    9132.6]
append   OCaml         MicroBenches    0  1  12000000    mean:   10610.3  [ 10601.2,   10619.3]
append   OCaml         MicroBenches    0  1  13000000    mean:   11695.3  [ 11687.0,   11703.6]
append   OCaml         MicroBenches    0  1  14000000    mean:   13445.0  [ 13437.0,   13453.0]
append   OCaml         MicroBenches    0  1  15000000    mean:   15628.0  [ 15618.7,   15637.3]
append   OCaml         MicroBenches    0  1  16000000    mean:   17527.9  [ 17512.5,   17543.3]
append   OCaml         MicroBenches    0  1  17000000    mean:   19523.4  [ 19512.6,   19534.2]
append   OCaml         MicroBenches    0  1  18000000    mean:   21131.2  [ 21116.7,   21145.6]
append   OCaml         MicroBenches    0  1  19000000    mean:   23442.0  [ 23432.4,   23451.6]
append   OCaml         MicroBenches    0  1  20000000    mean:   25859.5  [ 25846.1,   25873.0]
append   OCaml         MicroBenches    0  1  2000000     mean:     592.0  [   590.5,     593.5]
append   OCaml         MicroBenches    0  1  3000000     mean:    1058.6  [  1056.5,    1060.8]
append   OCaml         MicroBenches    0  1  4000000     mean:    1610.5  [  1608.1,    1612.9]
append   OCaml         MicroBenches    0  1  5000000     mean:    2370.0  [  2368.4,    2371.5]
append   OCaml         MicroBenches    0  1  6000000     mean:    3066.5  [  3064.1,    3068.9]
append   OCaml         MicroBenches    0  1  7000000     mean:    4201.8  [  4196.4,    4207.2]
append   OCaml         MicroBenches    0  1  8000000     mean:    5234.6  [  5230.8,    5238.4]
append   OCaml         MicroBenches    0  1  9000000     mean:    6187.7  [  6184.1,    6191.4]
append   Pycket        MicroBenches    0  1  10000000    mean:    5428.5  [  5415.0,    5442.0]
append   Pycket        MicroBenches    0  1  1000000     mean:     407.3  [   406.1,     408.5]
append   Pycket        MicroBenches    0  1  11000000    mean:    5963.8  [  5926.2,    6001.4]
append   Pycket        MicroBenches    0  1  12000000    mean:    6368.8  [  6340.7,    6396.9]
append   Pycket        MicroBenches    0  1  13000000    mean:    6781.0  [  6740.5,    6821.5]
append   Pycket        MicroBenches    0  1  14000000    mean:    7139.6  [  7097.3,    7181.9]
append   Pycket        MicroBenches    0  1  15000000    mean:    7623.9  [  7559.1,    7688.7]
append   Pycket        MicroBenches    0  1  16000000    mean:    7965.4  [  7859.1,    8071.7]
append   Pycket        MicroBenches    0  1  17000000    mean:    8345.5  [  8188.7,    8502.3]
append   Pycket        MicroBenches    0  1  18000000    mean:    8805.5  [  8760.4,    8850.6]
append   Pycket        MicroBenches    0  1  19000000    mean:   12451.2  [ 12283.7,   12618.7]
append   Pycket        MicroBenches    0  1  20000000    mean:   14795.8  [ 14541.1,   15050.5]
append   Pycket        MicroBenches    0  1  2000000     mean:     475.9  [   470.7,     481.1]
append   Pycket        MicroBenches    0  1  3000000     mean:    2123.7  [  2110.2,    2137.2]
append   Pycket        MicroBenches    0  1  4000000     mean:    1815.9  [  1809.0,    1822.8]
append   Pycket        MicroBenches    0  1  5000000     mean:    1304.1  [  1299.4,    1308.8]
append   Pycket        MicroBenches    0  1  6000000     mean:    2986.1  [  2957.7,    3014.5]
append   Pycket        MicroBenches    0  1  7000000     mean:    3519.8  [  3497.5,    3542.1]
append   Pycket        MicroBenches    0  1  8000000     mean:    5403.1  [  5345.1,    5461.1]
append   Pycket        MicroBenches    0  1  9000000     mean:    5749.7  [  5727.9,    5771.5]
append   Racket        MicroBenches    0  1  10000000    mean:    5511.7  [  5437.0,    5586.4]
append   Racket        MicroBenches    0  1  1000000     mean:     404.7  [   402.6,     406.8]
append   Racket        MicroBenches    0  1  11000000    mean:    6015.1  [  5936.8,    6093.4]
append   Racket        MicroBenches    0  1  12000000    mean:    6436.7  [  6283.6,    6589.8]
append   Racket        MicroBenches    0  1  13000000    mean:    6821.1  [  6771.6,    6870.6]
append   Racket        MicroBenches    0  1  14000000    mean:    7183.8  [  7138.7,    7228.9]
append   Racket        MicroBenches    0  1  15000000    mean:    7622.3  [  7582.4,    7662.2]
append   Racket        MicroBenches    0  1  16000000    mean:    7885.6  [  7838.4,    7932.8]
append   Racket        MicroBenches    0  1  17000000    mean:    8306.8  [  8255.7,    8357.9]
append   Racket        MicroBenches    0  1  18000000    mean:    8846.8  [  8783.9,    8909.7]
append   Racket        MicroBenches    0  1  19000000    mean:   12373.4  [ 12263.6,   12483.2]
append   Racket        MicroBenches    0  1  20000000    mean:   14840.6  [ 14481.7,   15199.5]
append   Racket        MicroBenches    0  1  2000000     mean:     478.5  [   474.9,     482.1]
append   Racket        MicroBenches    0  1  3000000     mean:    2140.3  [  2103.6,    2177.0]
append   Racket        MicroBenches    0  1  4000000     mean:    1800.5  [  1789.8,    1811.2]
append   Racket        MicroBenches    0  1  5000000     mean:    1297.8  [  1289.9,    1305.7]
append   Racket        MicroBenches    0  1  6000000     mean:    2967.7  [  2937.4,    2998.0]
append   Racket        MicroBenches    0  1  7000000     mean:    3520.3  [  3479.5,    3561.1]
append   Racket        MicroBenches    0  1  8000000     mean:    5354.5  [  5324.2,    5384.8]
append   Racket        MicroBenches    0  1  9000000     mean:    5727.5  [  5671.5,    5783.5]
append   SMLNJ         MicroBenches    0  1  10000000    mean:  146526.0  [146132.3,  146919.6]
append   SMLNJ         MicroBenches    0  1  1000000     mean:    1076.9  [  1058.8,    1095.0]
append   SMLNJ         MicroBenches    0  1  11000000    mean:  179661.6  [179306.4,  180016.8]
append   SMLNJ         MicroBenches    0  1  12000000    mean:  220661.4  [220272.2,  221050.6]
append   SMLNJ         MicroBenches    0  1  13000000    mean:  263839.7  [263406.8,  264272.6]
append   SMLNJ         MicroBenches    0  1  14000000    mean:  307285.6  [306687.1,  307884.1]
append   SMLNJ         MicroBenches    0  1  15000000    mean:  358929.6  [358333.8,  359525.4]
append   SMLNJ         MicroBenches    0  1  16000000    mean:  412478.6  [405092.8,  419864.3]
append   SMLNJ         MicroBenches    0  1  17000000    mean:  467772.0  [466933.9,  468610.2]
append   SMLNJ         MicroBenches    0  1  18000000    mean:  534413.4  [528667.6,  540159.2]
append   SMLNJ         MicroBenches    0  1  19000000    mean:  593333.9  [591787.2,  594880.6]
append   SMLNJ         MicroBenches    0  1  20000000    mean:  664737.9  [662924.0,  666551.9]
append   SMLNJ         MicroBenches    0  1  2000000     mean:    2008.5  [  1978.2,    2038.9]
append   SMLNJ         MicroBenches    0  1  3000000     mean:    4111.9  [  4064.0,    4159.7]
append   SMLNJ         MicroBenches    0  1  4000000     mean:    5227.1  [  5178.0,    5276.2]
append   SMLNJ         MicroBenches    0  1  5000000     mean:   14851.3  [ 14760.5,   14942.2]
append   SMLNJ         MicroBenches    0  1  6000000     mean:   31593.2  [ 31473.9,   31712.5]
append   SMLNJ         MicroBenches    0  1  7000000     mean:   54477.0  [ 54290.4,   54663.6]
append   SMLNJ         MicroBenches    0  1  8000000     mean:   83839.2  [ 83674.1,   84004.4]
append   SMLNJ         MicroBenches    0  1  9000000     mean:  114023.9  [113849.5,  114198.3]
filter   Lamb          MicroBenches    0  1  10000000    mean:    5641.2  [  5614.9,    5667.4]
filter   Lamb          MicroBenches    0  1  1000000     mean:     554.4  [   545.7,     563.1]
filter   Lamb          MicroBenches    0  1  11000000    mean:    6404.4  [  6361.0,    6447.8]
filter   Lamb          MicroBenches    0  1  12000000    mean:    6496.0  [  6476.5,    6515.5]
filter   Lamb          MicroBenches    0  1  13000000    mean:    7043.2  [  6994.7,    7091.7]
filter   Lamb          MicroBenches    0  1  14000000    mean:    7536.5  [  7497.7,    7575.3]
filter   Lamb          MicroBenches    0  1  15000000    mean:    8676.9  [  8639.2,    8714.7]
filter   Lamb          MicroBenches    0  1  16000000    mean:    9168.2  [  9061.7,    9274.7]
filter   Lamb          MicroBenches    0  1  17000000    mean:    9625.4  [  9594.5,    9656.3]
filter   Lamb          MicroBenches    0  1  18000000    mean:   10189.8  [ 10047.1,   10332.6]
filter   Lamb          MicroBenches    0  1  19000000    mean:   11189.9  [ 11128.7,   11251.1]
filter   Lamb          MicroBenches    0  1  20000000    mean:   10953.1  [ 10851.7,   11054.5]
filter   Lamb          MicroBenches    0  1  2000000     mean:     987.3  [   979.0,     995.5]
filter   Lamb          MicroBenches    0  1  3000000     mean:    1755.3  [  1745.8,    1764.8]
filter   Lamb          MicroBenches    0  1  4000000     mean:    2165.7  [  2131.2,    2200.2]
filter   Lamb          MicroBenches    0  1  5000000     mean:    2883.0  [  2859.7,    2906.3]
filter   Lamb          MicroBenches    0  1  6000000     mean:    3499.0  [  3470.3,    3527.7]
filter   Lamb          MicroBenches    0  1  7000000     mean:    3753.8  [  3741.3,    3766.3]
filter   Lamb          MicroBenches    0  1  8000000     mean:    4644.7  [  4625.6,    4663.8]
filter   Lamb          MicroBenches    0  1  9000000     mean:    5159.9  [  5130.5,    5189.3]
filter   LambUncached  MicroBenches    0  1  10000000    mean:    5702.8  [  5640.3,    5765.2]
filter   LambUncached  MicroBenches    0  1  1000000     mean:     547.6  [   540.3,     554.9]
filter   LambUncached  MicroBenches    0  1  11000000    mean:    6420.4  [  6388.5,    6452.3]
filter   LambUncached  MicroBenches    0  1  12000000    mean:    6574.4  [  6476.4,    6672.5]
filter   LambUncached  MicroBenches    0  1  13000000    mean:    7068.8  [  6989.5,    7148.2]
filter   LambUncached  MicroBenches    0  1  14000000    mean:    7613.7  [  7495.5,    7731.8]
filter   LambUncached  MicroBenches    0  1  15000000    mean:    8668.5  [  8634.9,    8702.2]
filter   LambUncached  MicroBenches    0  1  16000000    mean:    9164.2  [  9139.6,    9188.7]
filter   LambUncached  MicroBenches    0  1  17000000    mean:    9733.0  [  9606.1,    9859.9]
filter   LambUncached  MicroBenches    0  1  18000000    mean:   10715.5  [ 10520.5,   10910.4]
filter   LambUncached  MicroBenches    0  1  19000000    mean:   11336.7  [ 11155.6,   11517.9]
filter   LambUncached  MicroBenches    0  1  20000000    mean:   10988.7  [ 10823.5,   11153.9]
filter   LambUncached  MicroBenches    0  1  2000000     mean:    1008.1  [   986.6,    1029.5]
filter   LambUncached  MicroBenches    0  1  3000000     mean:    1754.1  [  1743.9,    1764.3]
filter   LambUncached  MicroBenches    0  1  4000000     mean:    2155.3  [  2136.5,    2174.1]
filter   LambUncached  MicroBenches    0  1  5000000     mean:    2870.2  [  2850.4,    2889.9]
filter   LambUncached  MicroBenches    0  1  6000000     mean:    3501.8  [  3478.7,    3524.9]
filter   LambUncached  MicroBenches    0  1  7000000     mean:    3788.6  [  3745.7,    3831.5]
filter   LambUncached  MicroBenches    0  1  8000000     mean:    4651.5  [  4619.6,    4683.4]
filter   LambUncached  MicroBenches    0  1  9000000     mean:    5170.3  [  5141.0,    5199.7]
filter   MLton         MicroBenches    0  1  10000000    mean:    1032.3  [  1030.9,    1033.7]
filter   MLton         MicroBenches    0  1  1000000     mean:      63.5  [    63.3,      63.8]
filter   MLton         MicroBenches    0  1  11000000    mean:    1063.3  [  1061.5,    1065.1]
filter   MLton         MicroBenches    0  1  12000000    mean:    1102.0  [  1099.6,    1104.3]
filter   MLton         MicroBenches    0  1  13000000    mean:    1129.3  [  1126.1,    1132.5]
filter   MLton         MicroBenches    0  1  14000000    mean:    1668.9  [  1664.5,    1673.4]
filter   MLton         MicroBenches    0  1  15000000    mean:    1785.2  [  1782.2,    1788.2]
filter   MLton         MicroBenches    0  1  16000000    mean:    2003.1  [  1974.0,    2032.2]
filter   MLton         MicroBenches    0  1  17000000    mean:    1991.0  [  1983.2,    1998.8]
filter   MLton         MicroBenches    0  1  18000000    mean:    2207.9  [  2204.5,    2211.2]
filter   MLton         MicroBenches    0  1  19000000    mean:    2320.2  [  2314.9,    2325.4]
filter   MLton         MicroBenches    0  1  20000000    mean:    2472.1  [  2465.5,    2478.6]
filter   MLton         MicroBenches    0  1  2000000     mean:     264.2  [   263.8,     264.6]
filter   MLton         MicroBenches    0  1  3000000     mean:     168.7  [   168.4,     169.0]
filter   MLton         MicroBenches    0  1  4000000     mean:     253.3  [   252.9,     253.6]
filter   MLton         MicroBenches    0  1  5000000     mean:     294.0  [   293.1,     294.9]
filter   MLton         MicroBenches    0  1  6000000     mean:     323.3  [   322.6,     324.1]
filter   MLton         MicroBenches    0  1  7000000     mean:     464.1  [   462.8,     465.3]
filter   MLton         MicroBenches    0  1  8000000     mean:     500.2  [   498.5,     501.8]
filter   MLton         MicroBenches    0  1  9000000     mean:     988.4  [   986.5,     990.3]
filter   OCaml         MicroBenches    0  1  10000000    mean:    3157.9  [  3152.8,    3162.9]
filter   OCaml         MicroBenches    0  1  1000000     mean:     154.0  [   151.8,     156.2]
filter   OCaml         MicroBenches    0  1  11000000    mean:    3637.5  [  3626.7,    3648.3]
filter   OCaml         MicroBenches    0  1  12000000    mean:    3778.1  [  3772.3,    3783.9]
filter   OCaml         MicroBenches    0  1  13000000    mean:    4334.3  [  4326.7,    4341.8]
filter   OCaml         MicroBenches    0  1  14000000    mean:    5415.8  [  5408.0,    5423.5]
filter   OCaml         MicroBenches    0  1  15000000    mean:    6028.7  [  6016.1,    6041.4]
filter   OCaml         MicroBenches    0  1  16000000    mean:    6621.0  [  6613.6,    6628.4]
filter   OCaml         MicroBenches    0  1  17000000    mean:    6914.4  [  6910.7,    6918.1]
filter   OCaml         MicroBenches    0  1  18000000    mean:    7666.0  [  7657.9,    7674.2]
filter   OCaml         MicroBenches    0  1  19000000    mean:    8325.0  [  8312.6,    8337.5]
filter   OCaml         MicroBenches    0  1  20000000    mean:    9984.2  [  9969.4,    9998.9]
filter   OCaml         MicroBenches    0  1  2000000     mean:     274.1  [   273.1,     275.1]
filter   OCaml         MicroBenches    0  1  3000000     mean:     452.8  [   450.9,     454.6]
filter   OCaml         MicroBenches    0  1  4000000     mean:     701.6  [   698.4,     704.8]
filter   OCaml         MicroBenches    0  1  5000000     mean:    1099.4  [  1096.3,    1102.5]
filter   OCaml         MicroBenches    0  1  6000000     mean:    1254.5  [  1252.9,    1256.2]
filter   OCaml         MicroBenches    0  1  7000000     mean:    1811.8  [  1804.6,    1819.1]
filter   OCaml         MicroBenches    0  1  8000000     mean:    1976.8  [  1972.8,    1980.9]
filter   OCaml         MicroBenches    0  1  9000000     mean:    2384.0  [  2379.7,    2388.4]
filter   Pycket        MicroBenches    0  1  10000000    mean:    4380.9  [  4357.9,    4403.9]
filter   Pycket        MicroBenches    0  1  1000000     mean:     270.0  [   268.1,     271.9]
filter   Pycket        MicroBenches    0  1  11000000    mean:    4724.8  [  4707.2,    4742.4]
filter   Pycket        MicroBenches    0  1  12000000    mean:    5048.2  [  5036.6,    5059.8]
filter   Pycket        MicroBenches    0  1  13000000    mean:    5481.0  [  5465.1,    5496.9]
filter   Pycket        MicroBenches    0  1  14000000    mean:    5915.8  [  5900.1,    5931.5]
filter   Pycket        MicroBenches    0  1  15000000    mean:    8444.7  [  8354.4,    8535.0]
filter   Pycket        MicroBenches    0  1  16000000    mean:    8799.1  [  8713.0,    8885.2]
filter   Pycket        MicroBenches    0  1  17000000    mean:    9286.5  [  9262.2,    9310.8]
filter   Pycket        MicroBenches    0  1  18000000    mean:    9541.3  [  9502.6,    9580.0]
filter   Pycket        MicroBenches    0  1  19000000    mean:    8533.7  [  8504.2,    8563.2]
filter   Pycket        MicroBenches    0  1  20000000    mean:    8807.5  [  8765.6,    8849.4]
filter   Pycket        MicroBenches    0  1  2000000     mean:     729.7  [   727.8,     731.6]
filter   Pycket        MicroBenches    0  1  3000000     mean:    1303.4  [  1294.1,    1312.7]
filter   Pycket        MicroBenches    0  1  4000000     mean:    1701.4  [  1680.7,    1722.1]
filter   Pycket        MicroBenches    0  1  5000000     mean:    2147.3  [  2136.9,    2157.7]
filter   Pycket        MicroBenches    0  1  6000000     mean:    2439.9  [  2433.2,    2446.6]
filter   Pycket        MicroBenches    0  1  7000000     mean:    3868.1  [  3830.4,    3905.8]
filter   Pycket        MicroBenches    0  1  8000000     mean:    3603.8  [  3586.0,    3621.6]
filter   Pycket        MicroBenches    0  1  9000000     mean:    4072.2  [  4058.1,    4086.3]
filter   Racket        MicroBenches    0  1  10000000    mean:    4369.8  [  4341.2,    4398.4]
filter   Racket        MicroBenches    0  1  1000000     mean:     271.7  [   269.4,     274.0]
filter   Racket        MicroBenches    0  1  11000000    mean:    4735.9  [  4720.0,    4751.8]
filter   Racket        MicroBenches    0  1  12000000    mean:    5056.6  [  5039.7,    5073.5]
filter   Racket        MicroBenches    0  1  13000000    mean:    5473.8  [  5448.8,    5498.8]
filter   Racket        MicroBenches    0  1  14000000    mean:    5940.7  [  5921.9,    5959.5]
filter   Racket        MicroBenches    0  1  15000000    mean:    8440.6  [  8402.6,    8478.6]
filter   Racket        MicroBenches    0  1  16000000    mean:    8711.2  [  8672.5,    8749.9]
filter   Racket        MicroBenches    0  1  17000000    mean:    9314.8  [  9278.9,    9350.7]
filter   Racket        MicroBenches    0  1  18000000    mean:    9567.9  [  9543.8,    9592.0]
filter   Racket        MicroBenches    0  1  19000000    mean:    8532.1  [  8502.7,    8561.5]
filter   Racket        MicroBenches    0  1  20000000    mean:    8819.4  [  8795.4,    8843.4]
filter   Racket        MicroBenches    0  1  2000000     mean:     734.2  [   727.9,     740.5]
filter   Racket        MicroBenches    0  1  3000000     mean:    1304.3  [  1296.8,    1311.8]
filter   Racket        MicroBenches    0  1  4000000     mean:    1692.5  [  1683.3,    1701.7]
filter   Racket        MicroBenches    0  1  5000000     mean:    2149.7  [  2138.3,    2161.1]
filter   Racket        MicroBenches    0  1  6000000     mean:    2441.1  [  2431.4,    2450.8]
filter   Racket        MicroBenches    0  1  7000000     mean:    3862.3  [  3841.5,    3883.1]
filter   Racket        MicroBenches    0  1  8000000     mean:    3632.2  [  3621.1,    3643.3]
filter   Racket        MicroBenches    0  1  9000000     mean:    4069.3  [  4051.8,    4086.8]
filter   SMLNJ         MicroBenches    0  1  10000000    mean:   20811.7  [ 20704.6,   20918.8]
filter   SMLNJ         MicroBenches    0  1  1000000     mean:     374.4  [   365.5,     383.3]
filter   SMLNJ         MicroBenches    0  1  11000000    mean:   27435.3  [ 27308.4,   27562.2]
filter   SMLNJ         MicroBenches    0  1  12000000    mean:   33266.5  [ 33187.5,   33345.4]
filter   SMLNJ         MicroBenches    0  1  13000000    mean:   40022.9  [ 39841.2,   40204.7]
filter   SMLNJ         MicroBenches    0  1  14000000    mean:   48839.9  [ 48771.7,   48908.0]
filter   SMLNJ         MicroBenches    0  1  15000000    mean:   56793.6  [ 56611.3,   56975.8]
filter   SMLNJ         MicroBenches    0  1  16000000    mean:   67353.4  [ 67065.3,   67641.5]
filter   SMLNJ         MicroBenches    0  1  17000000    mean:   75395.1  [ 75292.6,   75497.7]
filter   SMLNJ         MicroBenches    0  1  18000000    mean:   88447.1  [ 88261.1,   88633.2]
filter   SMLNJ         MicroBenches    0  1  19000000    mean:  100623.9  [100040.3,  101207.4]
filter   SMLNJ         MicroBenches    0  1  20000000    mean:  112019.0  [111839.4,  112198.6]
filter   SMLNJ         MicroBenches    0  1  2000000     mean:     863.3  [   847.4,     879.1]
filter   SMLNJ         MicroBenches    0  1  3000000     mean:    1474.1  [  1438.1,    1510.1]
filter   SMLNJ         MicroBenches    0  1  4000000     mean:    2988.6  [  2925.4,    3051.8]
filter   SMLNJ         MicroBenches    0  1  5000000     mean:    2916.6  [  2869.2,    2963.9]
filter   SMLNJ         MicroBenches    0  1  6000000     mean:    3857.8  [  3815.5,    3900.2]
filter   SMLNJ         MicroBenches    0  1  7000000     mean:    4804.3  [  4771.1,    4837.5]
filter   SMLNJ         MicroBenches    0  1  8000000     mean:    9922.2  [  9869.9,    9974.5]
filter   SMLNJ         MicroBenches    0  1  9000000     mean:   15781.4  [ 15683.5,   15879.2]
map      Lamb          MicroBenches    0  1  10000000    mean:    4532.3  [  4483.7,    4580.9]
map      Lamb          MicroBenches    0  1  1000000     mean:     346.8  [   339.6,     354.1]
map      Lamb          MicroBenches    0  1  11000000    mean:    3955.0  [  3938.9,    3971.2]
map      Lamb          MicroBenches    0  1  12000000    mean:    5195.1  [  5157.4,    5232.8]
map      Lamb          MicroBenches    0  1  13000000    mean:    5620.4  [  5528.4,    5712.3]
map      Lamb          MicroBenches    0  1  14000000    mean:    6001.6  [  5947.5,    6055.7]
map      Lamb          MicroBenches    0  1  15000000    mean:    7063.2  [  6974.8,    7151.7]
map      Lamb          MicroBenches    0  1  16000000    mean:    7403.7  [  7348.9,    7458.4]
map      Lamb          MicroBenches    0  1  17000000    mean:    7776.9  [  7743.8,    7810.0]
map      Lamb          MicroBenches    0  1  18000000    mean:    8167.3  [  8071.3,    8263.3]
map      Lamb          MicroBenches    0  1  19000000    mean:    6929.6  [  6846.8,    7012.5]
map      Lamb          MicroBenches    0  1  20000000    mean:    7190.8  [  7171.7,    7210.0]
map      Lamb          MicroBenches    0  1  2000000     mean:     948.1  [   940.7,     955.4]
map      Lamb          MicroBenches    0  1  3000000     mean:    1347.3  [  1335.9,    1358.6]
map      Lamb          MicroBenches    0  1  4000000     mean:    1733.3  [  1711.7,    1754.9]
map      Lamb          MicroBenches    0  1  5000000     mean:    2326.5  [  2306.4,    2346.7]
map      Lamb          MicroBenches    0  1  6000000     mean:    2233.7  [  2214.6,    2252.9]
map      Lamb          MicroBenches    0  1  7000000     mean:    3021.4  [  2990.0,    3052.8]
map      Lamb          MicroBenches    0  1  8000000     mean:    3428.6  [  3374.8,    3482.4]
map      Lamb          MicroBenches    0  1  9000000     mean:    4139.9  [  4121.6,    4158.1]
map      LambUncached  MicroBenches    0  1  10000000    mean:    4561.1  [  4498.0,    4624.2]
map      LambUncached  MicroBenches    0  1  1000000     mean:     336.4  [   335.6,     337.3]
map      LambUncached  MicroBenches    0  1  11000000    mean:    3965.0  [  3923.9,    4006.2]
map      LambUncached  MicroBenches    0  1  12000000    mean:    5201.5  [  5173.1,    5229.9]
map      LambUncached  MicroBenches    0  1  13000000    mean:    5579.9  [  5559.2,    5600.7]
map      LambUncached  MicroBenches    0  1  14000000    mean:    6026.4  [  5971.8,    6080.9]
map      LambUncached  MicroBenches    0  1  15000000    mean:    7026.4  [  6994.1,    7058.8]
map      LambUncached  MicroBenches    0  1  16000000    mean:    7428.5  [  7339.6,    7517.3]
