#!/usr/local/bin/rebench -d -v rebench.conf CacheLamb
[2013-10-10 23:08:11.125247]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	total = 190.429000
[2013-10-10 23:08:11.125314]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	cpu = 192.012000
[2013-10-10 23:08:11.125379]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	transformationrules = 6
[2013-10-10 23:08:12.834320]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	shapes = 9
[2013-10-10 23:08:12.834463]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	total = 191.601000
[2013-10-10 23:08:12.834529]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	cpu = 192.012000
[2013-10-10 23:08:12.834575]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	3000000	None	transformationrules = 6
[2013-10-10 23:08:15.754249]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	shapes = 9
[2013-10-10 23:08:15.754377]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	total = 308.227000
[2013-10-10 23:08:15.754446]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	cpu = 308.019000
[2013-10-10 23:08:15.754502]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	transformationrules = 6
[2013-10-10 23:08:18.672427]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	shapes = 9
[2013-10-10 23:08:18.672572]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	total = 308.410000
[2013-10-10 23:08:18.672634]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	cpu = 308.020000
[2013-10-10 23:08:18.672681]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	5000000	None	transformationrules = 6
[2013-10-10 23:08:24.493874]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	shapes = 9
[2013-10-10 23:08:24.494010]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	total = 583.244000
[2013-10-10 23:08:24.494088]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	cpu = 584.036000
[2013-10-10 23:08:24.494145]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	transformationrules = 6
[2013-10-10 23:08:30.276513]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	shapes = 9
[2013-10-10 23:08:30.276637]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	total = 569.383000
[2013-10-10 23:08:30.276700]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	cpu = 568.036000
[2013-10-10 23:08:30.276746]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	10000000	None	transformationrules = 6
[2013-10-10 23:08:38.776775]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	shapes = 9
[2013-10-10 23:08:38.776916]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	total = 795.841000
[2013-10-10 23:08:38.776994]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	cpu = 796.050000
[2013-10-10 23:08:38.777044]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	transformationrules = 6
[2013-10-10 23:08:47.311650]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	shapes = 9
[2013-10-10 23:08:47.311787]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	total = 796.767000
[2013-10-10 23:08:47.311869]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	cpu = 796.050000
[2013-10-10 23:08:47.311943]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	15000000	None	transformationrules = 6
[2013-10-10 23:08:58.690407]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	shapes = 9
[2013-10-10 23:08:58.690560]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	total = 1059.690000
[2013-10-10 23:08:58.690659]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	cpu = 1060.067000
[2013-10-10 23:08:58.690714]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	transformationrules = 6
[2013-10-10 23:09:10.036849]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	shapes = 9
[2013-10-10 23:09:10.036980]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	total = 1058.353000
[2013-10-10 23:09:10.037054]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	cpu = 1056.066000
[2013-10-10 23:09:10.037112]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	20000000	None	transformationrules = 6
[2013-10-10 23:09:24.242030]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	shapes = 9
[2013-10-10 23:09:24.242172]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	total = 1309.016000
[2013-10-10 23:09:24.242247]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	cpu = 1308.083000
[2013-10-10 23:09:24.242313]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	transformationrules = 6
[2013-10-10 23:09:38.383479]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	shapes = 9
[2013-10-10 23:09:38.383623]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	total = 1318.372000
[2013-10-10 23:09:38.383706]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	cpu = 1320.082000
[2013-10-10 23:09:38.383769]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	25000000	None	transformationrules = 6
[2013-10-10 23:09:55.334492]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	shapes = 9
[2013-10-10 23:09:55.334660]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	total = 1555.828000
[2013-10-10 23:09:55.334755]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	cpu = 1556.098000
[2013-10-10 23:09:55.334850]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	transformationrules = 6
[2013-10-10 23:10:12.287139]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	shapes = 9
[2013-10-10 23:10:12.287290]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	total = 1555.325000
[2013-10-10 23:10:12.287367]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	cpu = 1552.097000
[2013-10-10 23:10:12.287417]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	30000000	None	transformationrules = 6
[2013-10-10 23:10:32.052015]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	shapes = 9
[2013-10-10 23:10:32.052177]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	total = 1816.273000
[2013-10-10 23:10:32.052256]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	cpu = 1820.114000
[2013-10-10 23:10:32.052321]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	transformationrules = 6
[2013-10-10 23:10:51.822174]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	shapes = 9
[2013-10-10 23:10:51.822341]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	total = 1818.467000
[2013-10-10 23:10:51.822745]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	cpu = 1816.113000
[2013-10-10 23:10:51.822809]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	35000000	None	transformationrules = 6
[2013-10-10 23:11:14.409741]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	shapes = 9
[2013-10-10 23:11:14.409916]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	total = 2064.781000
[2013-10-10 23:11:14.410015]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	cpu = 2064.129000
[2013-10-10 23:11:14.410097]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	transformationrules = 6
[2013-10-10 23:11:36.978926]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	shapes = 9
[2013-10-10 23:11:36.979097]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	total = 2065.582000
[2013-10-10 23:11:36.979202]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	cpu = 2064.129000
[2013-10-10 23:11:36.979285]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	40000000	None	transformationrules = 6
[2013-10-10 23:12:02.366257]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	shapes = 9
[2013-10-10 23:12:02.366411]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	total = 2308.455000
[2013-10-10 23:12:02.366489]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	cpu = 2308.145000
[2013-10-10 23:12:02.366556]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	transformationrules = 6
[2013-10-10 23:12:27.742810]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	shapes = 9
[2013-10-10 23:12:27.742965]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	total = 2306.174000
[2013-10-10 23:12:27.743046]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	cpu = 2304.144000
[2013-10-10 23:12:27.743103]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	45000000	None	transformationrules = 6
[2013-10-10 23:12:55.967157]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	shapes = 9
[2013-10-10 23:12:55.967317]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	total = 2567.242000
[2013-10-10 23:12:55.967391]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	cpu = 2568.162000
[2013-10-10 23:12:55.967447]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	transformationrules = 6
[2013-10-10 23:13:24.155823]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	shapes = 9
[2013-10-10 23:13:24.155954]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	total = 2566.081000
[2013-10-10 23:13:24.156026]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	cpu = 2564.160000
[2013-10-10 23:13:24.156081]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	50000000	None	transformationrules = 6
[2013-10-10 23:13:55.123884]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	shapes = 9
[2013-10-10 23:13:55.124033]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	total = 2817.778000
[2013-10-10 23:13:55.124114]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	cpu = 2816.175000
[2013-10-10 23:13:55.124178]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	transformationrules = 6
[2013-10-10 23:14:26.084336]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	shapes = 9
[2013-10-10 23:14:26.084493]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	total = 2825.129000
[2013-10-10 23:14:26.084582]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	cpu = 2824.176000
[2013-10-10 23:14:26.084640]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	55000000	None	transformationrules = 6
[2013-10-10 23:14:59.967221]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	shapes = 9
[2013-10-10 23:14:59.967379]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	total = 3078.163000
[2013-10-10 23:14:59.967462]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	cpu = 3076.192000
[2013-10-10 23:14:59.967519]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	transformationrules = 6
[2013-10-10 23:15:33.777263]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	shapes = 9
[2013-10-10 23:15:33.777449]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	total = 3073.819000
[2013-10-10 23:15:33.777826]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	cpu = 3076.193000
[2013-10-10 23:15:33.777911]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	60000000	None	transformationrules = 6
[2013-10-10 23:16:10.452234]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	shapes = 9
[2013-10-10 23:16:10.452395]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	total = 3338.227000
[2013-10-10 23:16:10.452477]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	cpu = 3336.208000
[2013-10-10 23:16:10.452540]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	transformationrules = 6
[2013-10-10 23:16:47.128491]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	shapes = 9
[2013-10-10 23:16:47.128654]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	total = 3325.563000
[2013-10-10 23:16:47.128737]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	cpu = 3328.209000
[2013-10-10 23:16:47.128792]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	65000000	None	transformationrules = 6
[2013-10-10 23:17:26.637981]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	shapes = 9
[2013-10-10 23:17:26.638133]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	total = 3593.513000
[2013-10-10 23:17:26.638245]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	cpu = 3592.225000
[2013-10-10 23:17:26.638323]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	transformationrules = 6
[2013-10-10 23:18:06.060388]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	shapes = 9
[2013-10-10 23:18:06.060546]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	total = 3596.789000
[2013-10-10 23:18:06.060624]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	cpu = 3596.225000
[2013-10-10 23:18:06.060679]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	70000000	None	transformationrules = 6
[2013-10-10 23:18:48.334221]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	shapes = 9
[2013-10-10 23:18:48.334375]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	total = 3831.400000
[2013-10-10 23:18:48.334461]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	cpu = 3832.239000
[2013-10-10 23:18:48.334516]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	transformationrules = 6
[2013-10-10 23:19:30.566575]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	shapes = 9
[2013-10-10 23:19:30.566731]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	total = 3856.954000
[2013-10-10 23:19:30.566811]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	cpu = 3856.240000
[2013-10-10 23:19:30.566867]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	75000000	None	transformationrules = 6
[2013-10-10 23:20:15.615713]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	shapes = 9
[2013-10-10 23:20:15.615872]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	total = 4081.535000
[2013-10-10 23:20:15.615961]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	cpu = 4080.256000
[2013-10-10 23:20:15.616026]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	transformationrules = 6
[2013-10-10 23:21:00.662183]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	shapes = 9
[2013-10-10 23:21:00.662340]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	total = 4078.272000
[2013-10-10 23:21:00.662420]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	cpu = 4080.255000
[2013-10-10 23:21:00.662474]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	80000000	None	transformationrules = 6
[2013-10-10 23:21:48.503094]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	shapes = 9
[2013-10-10 23:21:48.503253]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	total = 4358.539000
[2013-10-10 23:21:48.503335]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	cpu = 4360.273000
[2013-10-10 23:21:48.503400]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	transformationrules = 6
[2013-10-10 23:22:36.352825]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	shapes = 9
[2013-10-10 23:22:36.352980]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	total = 4324.063000
[2013-10-10 23:22:36.353054]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	cpu = 4324.271000
[2013-10-10 23:22:36.353110]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	85000000	None	transformationrules = 6
[2013-10-10 23:23:27.290454]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	shapes = 9
[2013-10-10 23:23:27.290620]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	total = 4582.423000
[2013-10-10 23:23:27.290702]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	cpu = 4584.287000
[2013-10-10 23:23:27.290767]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	transformationrules = 6
[2013-10-10 23:24:17.962983]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	shapes = 9
[2013-10-10 23:24:17.963130]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	total = 4602.930000
[2013-10-10 23:24:17.963205]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	cpu = 4604.288000
[2013-10-10 23:24:17.963262]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	90000000	None	transformationrules = 6
[2013-10-10 23:25:11.387386]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	shapes = 9
[2013-10-10 23:25:11.387544]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	total = 4830.836000
[2013-10-10 23:25:11.387635]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	cpu = 4832.302000
[2013-10-10 23:25:11.387702]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	transformationrules = 6
[2013-10-10 23:26:04.799379]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	shapes = 9
[2013-10-10 23:26:04.799536]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	total = 4839.680000
[2013-10-10 23:26:04.799616]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	cpu = 4840.303000
[2013-10-10 23:26:04.799671]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	95000000	None	transformationrules = 6
[2013-10-10 23:27:00.719915]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	shapes = 9
[2013-10-10 23:27:00.720080]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	total = 5067.704000
[2013-10-10 23:27:00.720170]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	cpu = 5068.318000
[2013-10-10 23:27:00.720237]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	transformationrules = 6
[2013-10-10 23:27:56.792676]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	shapes = 9
[2013-10-10 23:27:56.792835]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	total = 5093.853000
[2013-10-10 23:27:56.792919]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	cpu = 5092.318000
[2013-10-10 23:27:56.792980]	reverse, vm:ulamb-c, suite:CacheLambBenchmarks, args:''	1	100000000	None	transformationrules = 6
[2013-10-10 23:27:57.925731]	reverse, vm:clamb-c, suite:CacheLambBenchmarks, args:''	1	1000000	None	shapes = 9
